#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 01 12 51 999 99.0 99.0  1.52 11.11  7.34 324 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 13 21 999 99.0 99.0  1.68  7.69  7.53  37 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 13 51 999 99.0 99.0  1.55 10.53  7.50 325 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 14 21 999 99.0 99.0  1.58 11.11  7.43 331 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 14 51 999 99.0 99.0  1.40 11.11  7.00 318 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 15 21 999 99.0 99.0  1.57 11.11  7.15 323 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 15 51 999 99.0 99.0  1.55 11.11  7.20 324 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 16 21 999 99.0 99.0  1.47 10.53  6.86 328 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 16 51 999 99.0 99.0  1.52 10.53  6.86 325 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 17 21 999 99.0 99.0  1.54 10.53  7.04 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 17 51 999 99.0 99.0  1.56  8.33  7.08  29 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 18 21 999 99.0 99.0  1.51 10.53  6.90 324 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 18 51 999 99.0 99.0  1.51 10.53  7.11 334 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 19 21 999 99.0 99.0  1.44  9.88  6.74 332 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 19 51 999 99.0 99.0  1.51  7.69  6.56  50 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 01 20 21 999 99.0 99.0  1.48 11.11  6.58 335 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 01 20 51 999 99.0 99.0  1.56  9.88  6.59 334 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 01 21 21 999 99.0 99.0  1.48  9.88  6.31 345 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 01 21 51 999 99.0 99.0  1.48  9.88  6.34 338 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 01 22 21 999 99.0 99.0  1.47  9.09  6.57   5 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 01 22 51 999 99.0 99.0  1.52  8.33  6.57  51 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 01 23 21 999 99.0 99.0  1.45  7.69  6.51  60 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 01 23 51 999 99.0 99.0  1.37  8.33  6.57  48 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 00 21 999 99.0 99.0  1.41  8.33  6.56  40 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 00 51 999 99.0 99.0  1.42  7.69  6.55  55 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 01 21 999 99.0 99.0  1.43  8.33  6.63  32 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 01 51 999 99.0 99.0  1.45  8.33  6.64  24 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 02 21 999 99.0 99.0  1.53  7.69  6.74  47 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 02 51 999 99.0 99.0  1.48  8.33  6.77  47 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 03 21 999 99.0 99.0  1.42  8.33  6.59  51 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 03 51 999 99.0 99.0  1.42  8.33  6.63  48 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 04 21 999 99.0 99.0  1.44  7.69  6.70  44 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 04 51 999 99.0 99.0  1.41  7.69  6.85  57 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 05 21 999 99.0 99.0  1.38  7.69  6.66  33 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 05 51 999 99.0 99.0  1.34 12.50  7.05 324 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 06 21 999 99.0 99.0  1.40  8.33  6.70  41 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 06 51 999 99.0 99.0  1.39  7.69  7.01  65 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 07 21 999 99.0 99.0  1.40  7.69  6.94  60 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 07 51 999 99.0 99.0  1.29 10.53  7.03 335 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 08 21 999 99.0 99.0  1.31 11.11  6.91 341 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 08 51 999 99.0 99.0  1.33 11.11  7.24 331 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 09 21 999 99.0 99.0  1.31  9.09  7.33  13 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 09 51 999 99.0 99.0  1.28  7.69  7.25  54 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 10 21 999 99.0 99.0  1.26 11.11  7.58 334 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 10 51 999 99.0 99.0  1.20  8.33  7.11  51 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 11 21 999 99.0 99.0  1.30 11.11  7.30 342 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 11 51 999 99.0 99.0  1.30 10.53  7.50 334 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 12 21 999 99.0 99.0  1.21 10.53  7.22 348 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 12 51 999 99.0 99.0  1.34  9.88  7.39 324 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 13 21 999 99.0 99.0  1.29 10.53  7.37 337 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 13 51 999 99.0 99.0  1.26 11.11  7.64 344 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 14 21 999 99.0 99.0  1.21 11.11  7.37 352 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 14 51 999 99.0 99.0  1.22 11.11  7.44 334 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 15 21 999 99.0 99.0  1.14 10.53  7.27 334 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 15 51 999 99.0 99.0  1.13 11.76  7.45 331 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 16 21 999 99.0 99.0  1.23 15.38  7.69 327 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 16 51 999 99.0 99.0  1.18 11.11  7.72 345 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 17 21 999 99.0 99.0  1.06 15.38  7.39 328 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 17 51 999 99.0 99.0  1.15 10.53  7.43 334 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 18 21 999 99.0 99.0  1.23  7.69  6.86  44 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 18 51 999 99.0 99.0  1.31 15.38  7.12 328 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 19 21 999 99.0 99.0  1.25 11.11  6.36 327 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 19 51 999 99.0 99.0  1.21 10.53  6.00 354 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 20 21 999 99.0 99.0  1.26 15.38  6.18 323 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 20 51 999 99.0 99.0  1.24 15.38  5.76 323 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 21 21 999 99.0 99.0  1.23 15.38  5.95 331 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 21 51 999 99.0 99.0  1.34 15.38  5.84 318 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 22 21 999 99.0 99.0  1.32 15.38  5.63 335 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 22 51 999 99.0 99.0  1.31 16.67  5.61 330 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 23 21 999 99.0 99.0  1.33 14.29  5.66 323 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 23 51 999 99.0 99.0  1.45 15.38  5.83 321 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 00 21 999 99.0 99.0  1.38 14.29  5.59 320 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 00 51 999 99.0 99.0  1.39 15.38  6.06 321 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 01 21 999 99.0 99.0  1.30 14.29  5.48 314 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 01 51 999 99.0 99.0  1.40 14.29  6.24 318 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 02 21 999 99.0 99.0  1.28 15.38  5.48 320 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 02 51 999 99.0 99.0  1.23 14.29  5.58 316 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 03 21 999 99.0 99.0  1.31 14.29  5.74 330 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 03 51 999 99.0 99.0  1.21 14.29  5.36 328 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 04 21 999 99.0 99.0  1.21 13.33  5.46 314 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 04 51 999 99.0 99.0  1.22 14.29  5.87 316 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 05 21 999 99.0 99.0  1.35 13.33  5.85 320 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 05 51 999 99.0 99.0  1.31 13.33  5.50 317 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 06 21 999 99.0 99.0  1.24 13.33  5.47 316 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 06 51 999 99.0 99.0  1.29 13.33  6.15 321 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 07 21 999 99.0 99.0  1.20 13.33  5.48 324 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 07 51 999 99.0 99.0  1.21 15.38  5.21 324 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 08 21 999 99.0 99.0  1.12 14.29  5.22 327 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 08 51 999 99.0 99.0  1.19 13.33  5.37 334 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 09 21 999 99.0 99.0  1.21 14.29  5.71 323 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 09 51 999 99.0 99.0  1.19 13.33  5.51 323 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 10 21 999 99.0 99.0  1.19 13.33  5.59 320 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 10 51 999 99.0 99.0  1.26 14.29  5.50 325 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 11 21 999 99.0 99.0  1.21 14.29  5.12 330 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 11 51 999 99.0 99.0  1.16 13.33  5.03 323 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 12 21 999 99.0 99.0  1.18 13.33  6.00 323 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 12 51 999 99.0 99.0  1.10 12.50  6.75 317 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 13 21 999 99.0 99.0  1.11 14.29  7.02 328 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 13 51 999 99.0 99.0  1.03 13.33  7.35 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 14 21 999 99.0 99.0  1.06 14.29  7.28 321 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 14 51 999 99.0 99.0  1.05 14.29  6.24 320 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 15 21 999 99.0 99.0  1.07 13.33  6.64 327 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 15 51 999 99.0 99.0  1.18 12.50  6.87 337 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 16 21 999 99.0 99.0  1.21 13.33  6.72 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 16 51 999 99.0 99.0  1.21 13.33  6.19 335 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 17 21 999 99.0 99.0  1.26 14.29  5.58 321 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 17 51 999 99.0 99.0  1.40 13.33  5.69 334 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 18 21 999 99.0 99.0  1.44 14.29  5.69 320 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 18 51 999 99.0 99.0  1.51 13.33  5.71 320 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 19 21 999 99.0 99.0  1.54 13.33  5.91 328 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 19 51 999 99.0 99.0  1.54 14.29  5.98 323 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 20 21 999 99.0 99.0  1.56  7.69  6.12 323 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 20 51 999 99.0 99.0  1.44 13.33  6.12 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 21 21 999 99.0 99.0  1.66  8.33  6.87 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 21 51 999 99.0 99.0  1.63 13.33  6.64 323 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 22 21 999 99.0 99.0  1.50 13.33  6.17 317 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 22 51 999 99.0 99.0  1.61 13.33  6.54 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 23 21 999 99.0 99.0  1.51 11.76  6.37 327 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 03 23 51 999 99.0 99.0  1.50 14.29  6.71 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 00 21 999 99.0 99.0  1.62 11.76  6.81 337 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 00 51 999 99.0 99.0  1.52 11.76  6.54 330 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 01 21 999 99.0 99.0  1.62  9.09  6.64 348 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 01 51 999 99.0 99.0  1.50 13.33  6.51 327 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 04 02 21 999 99.0 99.0  1.65 13.33  6.62 332 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 02 51 999 99.0 99.0  1.67  9.09  6.73   1 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 03 21 999 99.0 99.0  1.63  9.09  6.47 356 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 03 51 999 99.0 99.0  1.70  9.09  6.49  12 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 04 21 999 99.0 99.0  1.61 10.53  6.17 334 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 04 51 999 99.0 99.0  1.79 13.33  6.54 324 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 05 21 999 99.0 99.0  1.85  9.09  6.46 347 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 05 51 999 99.0 99.0  1.89 13.33  6.63 316 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 06 21 999 99.0 99.0  1.96  8.33  6.67 342 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 06 51 999 99.0 99.0  1.92  9.09  6.60 324 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 07 21 999 99.0 99.0  1.96  9.88  6.73 307 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 07 51 999 99.0 99.0  2.03  9.09  6.60 332 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 08 21 999 99.0 99.0  1.94  8.33  6.53 358 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 08 51 999 99.0 99.0  1.88 11.11  6.40 318 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 09 21 999 99.0 99.0  2.08 11.11  6.57 316 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 09 51 999 99.0 99.0  1.98  8.33  6.48 352 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 10 21 999 99.0 99.0  1.84 12.50  6.33 311 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 10 51 999 99.0 99.0  2.17 10.53  6.77 317 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 11 21 999 99.0 99.0  2.08  9.88  6.49 314 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 11 51 999 99.0 99.0  2.05 10.53  6.58 320 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 12 21 999 99.0 99.0  2.11 11.11  6.75 314 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 12 51 999 99.0 99.0  2.24  8.33  6.49 323 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 13 21 999 99.0 99.0  2.27 10.53  6.49 320 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 13 51 999 99.0 99.0  2.25 11.11  6.58 328 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 14 21 999 99.0 99.0  2.17  9.88  6.63 331 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 14 51 999 99.0 99.0  2.22  9.88  6.61 313 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 15 21 999 99.0 99.0  2.18  9.09  6.70 324 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 15 51 999 99.0 99.0  2.35  9.88  7.04 325 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 16 21 999 99.0 99.0  2.36  9.09  6.86 341 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 16 51 999 99.0 99.0  2.34  9.88  7.07 328 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 17 21 999 99.0 99.0  2.36  9.88  7.09 325 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 17 51 999 99.0 99.0  2.50 12.50  7.15 310 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 18 21 999 99.0 99.0  2.51  9.09  7.10 334 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 18 51 999 99.0 99.0  2.47  9.88  7.31 323 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 19 21 999 99.0 99.0  2.68  9.88  7.71 316 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 19 51 999 99.0 99.0  2.40  9.88  7.05 314 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 20 21 999 99.0 99.0  2.38 10.53  6.81 314 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 20 51 999 99.0 99.0  2.40  9.09  6.79 331 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 21 21 999 99.0 99.0  2.77  9.88  7.17 321 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 21 51 999 99.0 99.0  2.55 11.76  6.93 317 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 22 21 999 99.0 99.0  2.32 12.50  6.72 320 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 22 51 999 99.0 99.0  2.38  9.09  6.89 334 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 23 21 999 99.0 99.0  2.55  9.88  7.44 323 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 23 51 999 99.0 99.0  2.40 11.11  7.07 311 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 00 21 999 99.0 99.0  2.61  9.88  7.55 317 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 00 51 999 99.0 99.0  2.54  9.88  7.59 321 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 01 21 999 99.0 99.0  2.61 12.50  7.77 311 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 01 51 999 99.0 99.0  2.46 12.50  7.47 317 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 02 21 999 99.0 99.0  2.47 11.76  7.61 318 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 02 51 999 99.0 99.0  2.63 13.33  8.32 332 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 03 21 999 99.0 99.0  2.67 13.33  7.94 330 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 03 51 999 99.0 99.0  2.68 12.50  8.12 314 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 04 21 999 99.0 99.0  2.81 12.50  8.30 321 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 04 51 999 99.0 99.0  3.02 12.50  9.14 323 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 05 21 999 99.0 99.0  3.12 12.50  9.17 328 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 05 51 999 99.0 99.0  3.03 13.33  9.05 338 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 06 21 999 99.0 99.0  3.10 13.33  9.29 345 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 06 51 999 99.0 99.0  3.28 12.50  9.51 330 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 07 21 999 99.0 99.0  3.08 11.76  9.23 331 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 07 51 999 99.0 99.0  3.37 12.50  9.72 331 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 08 21 999 99.0 99.0  3.22 14.29  9.74 338 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 08 51 999 99.0 99.0  3.56 14.29 10.13 341 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 09 21 999 99.0 99.0  3.18 15.38  9.52 345 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 09 51 999 99.0 99.0  3.41 15.38 10.13 342 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 10 21 999 99.0 99.0  3.04 15.38  9.68 342 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 10 51 999 99.0 99.0  3.15 15.38  9.76 347 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 11 21 999 99.0 99.0  3.48 13.33 10.23 341 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 11 51 999 99.0 99.0  3.58 13.33 10.14 342 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 12 21 999 99.0 99.0  3.40 13.33  9.70 339 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 12 51 999 99.0 99.0  3.70 14.29 10.57 345 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 13 21 999 99.0 99.0  3.22 11.76  9.72 341 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 13 51 999 99.0 99.0  3.32 14.29 10.06 348 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 14 21 999 99.0 99.0  3.30 14.29  9.90 344 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 14 51 999 99.0 99.0  3.25 14.29  9.68 344 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 15 21 999 99.0 99.0  3.64 14.29 10.11 345 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 15 51 999 99.0 99.0  3.31 14.29  9.74 345 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 16 21 999 99.0 99.0  3.23 15.38  9.47 348 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 16 51 999 99.0 99.0  3.34 14.29  9.91 344 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 17 21 999 99.0 99.0  3.61 14.29 10.24 341 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 17 51 999 99.0 99.0  3.45 14.29  9.87 334 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 18 21 999 99.0 99.0  3.70 14.29 10.34 339 9999.0 999.0  24.9 999.0 99.0 99.00
