#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 01 19 37 999 99.0 99.0  2.68 13.33 10.15 321 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 20 07 999 99.0 99.0  2.72 14.29 10.56 325 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 20 37 999 99.0 99.0  2.37 14.29  9.52 323 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 21 07 999 99.0 99.0  2.41 13.33  9.56 320 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 21 37 999 99.0 99.0  2.61 13.33 10.06 318 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 22 07 999 99.0 99.0  2.46 14.29  9.82 318 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 22 37 999 99.0 99.0  2.66 13.33  9.94 323 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 23 07 999 99.0 99.0  2.39 14.29  9.52 321 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 23 37 999 99.0 99.0  2.42 12.50  9.77 320 9999.0 999.0  25.5 999.0 99.0 99.00
2016 01 02 00 07 999 99.0 99.0  2.29 13.33  9.40 320 9999.0 999.0  25.5 999.0 99.0 99.00
2016 01 02 00 37 999 99.0 99.0  2.56 12.50 10.12 323 9999.0 999.0  25.5 999.0 99.0 99.00
2016 01 02 01 07 999 99.0 99.0  2.70 14.29 10.35 318 9999.0 999.0  25.5 999.0 99.0 99.00
2016 01 02 01 37 999 99.0 99.0  2.40 12.50  9.99 320 9999.0 999.0  25.5 999.0 99.0 99.00
2016 01 02 02 07 999 99.0 99.0  2.42 14.29  9.98 320 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 02 37 999 99.0 99.0  2.01 11.11  9.11 324 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 03 07 999 99.0 99.0  2.14 14.29  9.58 321 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 03 37 999 99.0 99.0  2.26 12.50  9.62 323 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 04 07 999 99.0 99.0  2.32 14.29  9.45 320 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 04 37 999 99.0 99.0  2.53 14.29  9.16 314 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 05 07 999 99.0 99.0  2.58 14.29  8.90 318 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 05 37 999 99.0 99.0  2.63 14.29  8.53 318 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 06 07 999 99.0 99.0  2.43 14.29  8.38 323 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 06 37 999 99.0 99.0  2.48 14.29  8.64 324 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 07 07 999 99.0 99.0  2.73 13.33  9.05 320 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 07 37 999 99.0 99.0  2.83 14.29  8.97 328 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 08 07 999 99.0 99.0  2.78 14.29  8.12 334 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 08 37 999 99.0 99.0  2.87 14.29  8.04 320 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 09 07 999 99.0 99.0  3.25 15.38  8.84 330 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 09 37 999 99.0 99.0  3.42 15.38  8.23 332 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 10 37 999 99.0 99.0  3.59 14.29  8.82 330 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 02 11 07 999 99.0 99.0  3.88 14.29  9.60 332 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 02 11 37 999 99.0 99.0  3.78 13.33  9.12 327 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 02 12 07 999 99.0 99.0  3.72 14.29  9.23 325 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 12 37 999 99.0 99.0  3.62 14.29  9.48 330 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 13 07 999 99.0 99.0  3.52 14.29  9.25 321 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 13 37 999 99.0 99.0  3.49 13.33  9.46 327 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 14 07 999 99.0 99.0  3.48 15.38  9.68 323 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 14 37 999 99.0 99.0  3.35 14.29  9.07 325 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 15 07 999 99.0 99.0  3.30 15.38  9.59 316 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 15 37 999 99.0 99.0  3.10 12.50  9.18 328 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 16 07 999 99.0 99.0  3.02 14.29  8.91 324 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 02 16 37 999 99.0 99.0  3.06 14.29  9.36 321 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 02 17 07 999 99.0 99.0  3.05 14.29  8.77 327 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 17 37 999 99.0 99.0  2.95 13.33  9.02 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 18 07 999 99.0 99.0  2.93 13.33  8.88 314 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 18 37 999 99.0 99.0  3.00 15.38  9.24 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 19 07 999 99.0 99.0  2.73 13.33  8.72 316 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 19 37 999 99.0 99.0  2.79 14.29  8.84 325 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 20 07 999 99.0 99.0  3.06 13.33  9.48 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 20 37 999 99.0 99.0  2.82 14.29  9.13 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 21 07 999 99.0 99.0  2.87 13.33  9.07 314 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 21 37 999 99.0 99.0  2.98 14.29  8.94 314 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 22 07 999 99.0 99.0  2.94 13.33  8.99 318 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 22 37 999 99.0 99.0  2.77 15.38  8.77 318 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 23 07 999 99.0 99.0  2.77 12.50  8.96 321 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 23 37 999 99.0 99.0  2.74 14.29  8.96 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 00 37 999 99.0 99.0  2.75 13.33  8.98 311 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 01 07 999 99.0 99.0  2.66 13.33  8.82 316 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 01 37 999 99.0 99.0  3.01 14.29  9.26 320 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 02 07 999 99.0 99.0  2.71 13.33  9.06 325 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 02 37 999 99.0 99.0  2.71 14.29  9.32 310 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 03 07 999 99.0 99.0  2.73 12.50  9.12 327 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 03 37 999 99.0 99.0  2.69 14.29  9.08 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 04 07 999 99.0 99.0  2.71 14.29  9.13 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 04 37 999 99.0 99.0  2.52 14.29  8.70 325 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 05 07 999 99.0 99.0  2.70 13.33  9.32 321 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 05 37 999 99.0 99.0  2.78 11.76  9.42 320 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 06 07 999 99.0 99.0  2.73 13.33  9.31 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 06 37 999 99.0 99.0  2.85 14.29  9.73 316 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 07 07 999 99.0 99.0  2.74 14.29  9.82 316 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 07 37 999 99.0 99.0  2.91 13.33  9.86 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 08 07 999 99.0 99.0  2.96 14.29  9.88 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 08 37 999 99.0 99.0  2.76 14.29  9.66 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 09 07 999 99.0 99.0  3.19 15.38  9.97 318 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 09 37 999 99.0 99.0  3.27 13.33 10.38 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 10 07 999 99.0 99.0  3.11 13.33 10.19 316 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 10 37 999 99.0 99.0  3.05 13.33  9.70 327 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 11 07 999 99.0 99.0  3.06 13.33  9.80 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 11 37 999 99.0 99.0  3.30 12.50 10.16 331 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 12 07 999 99.0 99.0  3.09 13.33  9.92 331 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 12 37 999 99.0 99.0  3.13 12.50  9.85 332 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 13 07 999 99.0 99.0  3.03 13.33  9.88 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 13 37 999 99.0 99.0  3.19 13.33 10.16 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 14 07 999 99.0 99.0  3.05 13.33  9.84 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 14 37 999 99.0 99.0  3.28 13.33 10.19 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 15 07 999 99.0 99.0  2.77 13.33  9.65 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 15 37 999 99.0 99.0  2.99 14.29  9.79 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 16 07 999 99.0 99.0  2.84 11.76  9.90 331 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 16 37 999 99.0 99.0  3.19 13.33 10.04 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 17 07 999 99.0 99.0  3.28 11.76 10.24 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 17 37 999 99.0 99.0  2.99 13.33  9.85 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 18 07 999 99.0 99.0  2.70 11.76  9.23 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 18 37 999 99.0 99.0  2.75 11.76  9.39 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 19 07 999 99.0 99.0  2.92 11.76 10.02 334 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 19 37 999 99.0 99.0  2.91 12.50  9.85 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 20 07 999 99.0 99.0  2.75 12.50  9.82 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 20 37 999 99.0 99.0  2.65 13.33  9.83 332 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 21 07 999 99.0 99.0  2.49 12.50  9.41 334 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 21 37 999 99.0 99.0  2.62 14.29  9.78 321 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 22 07 999 99.0 99.0  2.62 13.33  9.84 328 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 22 37 999 99.0 99.0  2.66 12.50  9.96 330 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 23 07 999 99.0 99.0  2.72 13.33 10.10 332 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 03 23 37 999 99.0 99.0  2.75 14.29 10.10 331 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 00 07 999 99.0 99.0  2.98 14.29 10.54 325 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 00 37 999 99.0 99.0  2.66 14.29 10.17 325 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 01 07 999 99.0 99.0  2.71 14.29 10.65 325 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 01 37 999 99.0 99.0  2.98 13.33 10.69 325 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 02 07 999 99.0 99.0  2.56 13.33 10.24 327 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 02 37 999 99.0 99.0  2.85 13.33 10.54 327 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 03 07 999 99.0 99.0  2.99 13.33 10.88 324 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 03 37 999 99.0 99.0  2.44 13.33 10.02 325 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 04 07 999 99.0 99.0  2.88 13.33 10.65 328 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 04 37 999 99.0 99.0  2.91 13.33 10.68 327 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 05 07 999 99.0 99.0  2.98 13.33 10.68 321 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 05 37 999 99.0 99.0  2.95 12.50 10.37 328 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 06 07 999 99.0 99.0  3.20 13.33 10.92 325 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 06 37 999 99.0 99.0  3.04 13.33 10.80 331 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 07 07 999 99.0 99.0  3.07 14.29 10.51 325 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 07 37 999 99.0 99.0  3.10 12.50 10.64 327 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 08 07 999 99.0 99.0  3.04 12.50 10.45 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 08 37 999 99.0 99.0  3.02 11.76 10.66 330 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 09 07 999 99.0 99.0  2.89 14.29 10.22 325 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 09 37 999 99.0 99.0  3.11 13.33 10.48 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 10 07 999 99.0 99.0  3.01 12.50 10.07 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 10 37 999 99.0 99.0  2.90 12.50 10.05 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 11 07 999 99.0 99.0  2.97 13.33 10.03 318 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 11 37 999 99.0 99.0  2.98 12.50 10.23 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 12 07 999 99.0 99.0  2.91 12.50 10.33 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 12 37 999 99.0 99.0  2.92 12.50 10.82 318 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 13 07 999 99.0 99.0  2.92 11.76 10.73 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 13 37 999 99.0 99.0  2.91 13.33 10.28 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 14 07 999 99.0 99.0  3.12 13.33 10.76 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 14 37 999 99.0 99.0  3.29 11.11 10.94 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 15 07 999 99.0 99.0  2.97 20.00 11.10 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 15 37 999 99.0 99.0  3.14 20.00 11.14 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 16 07 999 99.0 99.0  3.21 15.38 11.50 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 16 37 999 99.0 99.0  3.51 18.18 12.03 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 17 07 999 99.0 99.0  3.32 18.18 11.62 332 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 17 37 999 99.0 99.0  3.56 18.18 11.83 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 18 07 999 99.0 99.0  4.36 18.18 13.54 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 18 37 999 99.0 99.0  3.96 18.18 12.66 334 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 19 07 999 99.0 99.0  3.81 18.18 12.81 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 19 37 999 99.0 99.0  3.62 18.18 12.53 334 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 20 07 999 99.0 99.0  3.97 16.67 12.57 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 20 37 999 99.0 99.0  3.80 16.67 12.43 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 21 07 999 99.0 99.0  3.80 16.67 12.22 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 21 37 999 99.0 99.0  4.35 16.67 13.02 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 22 07 999 99.0 99.0  4.62 16.67 13.09 330 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 22 37 999 99.0 99.0  3.71 16.67 12.53 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 23 07 999 99.0 99.0  4.38 16.67 13.10 318 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 23 37 999 99.0 99.0  3.85 15.38 12.11 321 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 00 07 999 99.0 99.0  4.11 15.38 12.57 320 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 00 37 999 99.0 99.0  4.24 15.38 12.63 327 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 01 07 999 99.0 99.0  4.27 15.38 12.81 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 01 37 999 99.0 99.0  4.38 15.38 12.79 321 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 02 07 999 99.0 99.0  4.67 16.67 13.11 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 02 37 999 99.0 99.0  3.82 15.38 12.13 321 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 03 07 999 99.0 99.0  3.68 16.67 12.09 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 03 37 999 99.0 99.0  3.91 14.29 12.31 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 04 07 999 99.0 99.0  4.27 15.38 12.84 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 04 37 999 99.0 99.0  4.19 15.38 12.72 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 05 07 999 99.0 99.0  3.98 15.38 12.20 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 05 37 999 99.0 99.0  3.69 15.38 11.86 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 06 07 999 99.0 99.0  3.79 15.38 12.00 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 06 37 999 99.0 99.0  3.65 14.29 11.28 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 07 07 999 99.0 99.0  4.35 15.38 12.16 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 07 37 999 99.0 99.0  3.59 15.38 11.37 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 08 07 999 99.0 99.0  3.77 13.33 11.18 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 08 37 999 99.0 99.0  3.54 14.29 11.11 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 09 07 999 99.0 99.0  3.45 14.29 11.01 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 09 37 999 99.0 99.0  3.90 16.67 11.38 328 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 10 07 999 99.0 99.0  3.75 16.67 10.94 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 10 37 999 99.0 99.0  3.48 15.38 10.92 327 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 11 07 999 99.0 99.0  3.63 12.50 11.29 334 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 11 37 999 99.0 99.0  3.61 13.33 10.96 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 12 07 999 99.0 99.0  3.45 15.38 10.83 325 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 12 37 999 99.0 99.0  3.31 12.50 10.22 328 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 13 07 999 99.0 99.0  3.29 12.50 10.31 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 13 37 999 99.0 99.0  3.53 15.38 10.91 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 14 07 999 99.0 99.0  3.51 15.38 10.93 327 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 14 37 999 99.0 99.0  3.39 15.38 10.53 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 15 07 999 99.0 99.0  3.64 15.38 10.70 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 15 37 999 99.0 99.0  3.14 14.29  9.79 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 16 07 999 99.0 99.0  3.29 15.38 10.06 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 16 37 999 99.0 99.0  3.69 15.38 10.73 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 17 07 999 99.0 99.0  3.42 15.38 10.16 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 18 07 999 99.0 99.0  3.27 14.29 10.14 332 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 18 37 999 99.0 99.0  3.02 15.38  9.53 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 19 07 999 99.0 99.0  3.04 13.33  9.66 325 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 19 37 999 99.0 99.0  2.99 15.38  9.66 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 20 07 999 99.0 99.0  3.08 14.29  9.98 335 9999.0 999.0  25.0 999.0 99.0 99.00
