#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 04 19 48 999 99.0 99.0  3.46 12.50  6.99 320 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 20 18 999 99.0 99.0  3.22 13.33  6.93 325 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 20 48 999 99.0 99.0  3.09 12.50  6.82 328 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 21 18 999 99.0 99.0  3.41 12.50  7.05 330 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 21 48 999 99.0 99.0  3.40  7.14  6.74  51 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 22 18 999 99.0 99.0  3.40  7.14  6.86  60 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 22 48 999 99.0 99.0  3.39  7.14  6.76  55 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 23 18 999 99.0 99.0  3.44  7.69  6.70  57 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 23 48 999 99.0 99.0  3.31  8.33  6.65  57 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 00 18 999 99.0 99.0  3.49  7.69  6.83  62 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 00 48 999 99.0 99.0  3.32  7.69  6.56  53 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 01 18 999 99.0 99.0  3.78  7.69  6.79  62 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 01 48 999 99.0 99.0  3.73  7.69  6.88  58 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 02 18 999 99.0 99.0  3.45  7.69  6.61  62 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 02 48 999 99.0 99.0  3.42  7.69  6.80  60 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 03 18 999 99.0 99.0  3.60  8.33  6.69  53 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 03 48 999 99.0 99.0  3.83  8.33  6.82  53 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 04 18 999 99.0 99.0  3.38  8.33  6.63  64 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 04 48 999 99.0 99.0  3.36  9.09  6.73  58 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 05 18 999 99.0 99.0  3.56  8.33  6.94  53 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 05 48 999 99.0 99.0  3.33  9.09  6.62  53 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 06 18 999 99.0 99.0  3.38  8.33  6.79  58 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 06 48 999 99.0 99.0  3.58  8.33  6.80  67 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 07 18 999 99.0 99.0  3.69  7.69  6.79  57 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 07 48 999 99.0 99.0  3.44  9.09  6.80  65 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 08 18 999 99.0 99.0  3.83  9.09  6.94  55 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 08 48 999 99.0 99.0  3.83  8.33  6.97  62 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 09 18 999 99.0 99.0  3.69  9.09  6.86  58 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 09 48 999 99.0 99.0  3.72  9.09  6.90  64 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 10 18 999 99.0 99.0  3.68  9.09  7.05  60 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 10 48 999 99.0 99.0  4.01  9.09  7.03  51 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 11 18 999 99.0 99.0  3.76  9.09  7.01  60 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 11 48 999 99.0 99.0  3.59  9.09  6.70  64 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 12 18 999 99.0 99.0  3.59  9.09  6.95  62 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 12 48 999 99.0 99.0  3.56  9.09  6.74  62 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 13 18 999 99.0 99.0  3.56  8.33  6.89  64 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 13 48 999 99.0 99.0  3.47  9.09  6.97  54 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 14 18 999 99.0 99.0  3.32  9.09  6.88  68 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 14 48 999 99.0 99.0  3.68  9.09  6.98  55 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 15 18 999 99.0 99.0  3.64  8.33  7.03  61 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 15 48 999 99.0 99.0  4.06  9.88  7.32  48 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 16 18 999 99.0 99.0  3.69  9.09  6.92  53 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 16 48 999 99.0 99.0  3.97  9.88  7.27  53 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 17 18 999 99.0 99.0  3.69 10.53  7.21  26 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 17 48 999 99.0 99.0  3.79  9.88  7.15  51 9999.0 999.0  23.4 999.0 99.0 99.00
2013 01 05 18 18 999 99.0 99.0  3.75  9.09  7.28  60 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 18 48 999 99.0 99.0  3.70  9.09  7.37  50 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 19 18 999 99.0 99.0  4.19  9.88  7.55  46 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 19 48 999 99.0 99.0  3.87 10.53  7.44  41 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 20 18 999 99.0 99.0  4.18  9.09  7.59  48 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 20 48 999 99.0 99.0  4.17  9.09  7.49  57 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 21 18 999 99.0 99.0  3.91  9.88  7.51  48 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 21 48 999 99.0 99.0  4.06  9.88  7.56  54 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 22 18 999 99.0 99.0  4.17  9.88  7.68  55 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 22 48 999 99.0 99.0  4.28  9.88  7.66  58 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 23 18 999 99.0 99.0  3.78  9.09  7.25  50 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 05 23 48 999 99.0 99.0  4.45  9.88  7.78  51 9999.0 999.0  23.5 999.0 99.0 99.00
2013 01 06 00 18 999 99.0 99.0  4.18  9.88  7.68  48 9999.0 999.0  23.5 999.0 99.0 99.00
